ID, Course, Class, Grade
18, 27, 5, 36
1, 29, 17, 62
13, 9, 14, 79
2, 8, 11, 8
29, 17, 14, 13
19, 4, 0, 76
19, 14, 11, 24
34, 17, 8, 2
34, 15, 11, 7
14, 18, 9, 38
27, 23, 9, 31
43, 10, 11, 22
19, 6, 7, 38
10, 7, 6, 29
41, 29, 5, 8
6, 23, 2, 63
19, 23, 2, 5
12, 24, 3, 61
17, 12, 5, 43
14, 26, 17, 26
24, 15, 4, 6
34, 3, 7, 78
22, 3, 6, 71
46, 8, 6, 37
44, 28, 3, 68
12, 16, 9, 72
41, 6, 15, 27
45, 22, 13, 49
19, 0, 8, 74
13, 5, 4, 77
18, 22, 8, 67
32, 4, 4, 16
3, 7, 4, 15
6, 6, 19, 49
12, 24, 16, 39
29, 20, 1, 8
22, 19, 14, 65
14, 18, 14, 33
30, 13, 12, 55
39, 16, 11, 4
26, 26, 0, 42
12, 11, 3, 6
6, 19, 6, 5
41, 17, 5, 33
8, 0, 10, 52
30, 25, 17, 3
20, 9, 18, 49
48, 19, 14, 54
47, 6, 8, 31
27, 21, 18, 75
32, 6, 0, 44
45, 16, 9, 3
48, 0, 15, 40
17, 15, 3, 37
44, 23, 6, 44
45, 2, 10, 52
18, 28, 16, 28
21, 6, 3, 64
22, 26, 8, 9
14, 27, 12, 52
9, 29, 4, 26
36, 8, 3, 23
11, 12, 7, 36
16, 28, 1, 57
28, 17, 5, 70
3, 20, 14, 37
26, 24, 18, 42
3, 2, 6, 53
23, 1, 11, 30
39, 17, 13, 32
19, 12, 1, 7
22, 12, 4, 71
21, 21, 1, 66
32, 27, 15, 70
41, 3, 13, 16
27, 19, 9, 60
10, 23, 10, 61
10, 5, 6, 41
30, 17, 8, 22
31, 3, 13, 12
6, 16, 10, 8
13, 5, 11, 66
40, 14, 3, 57
15, 14, 9, 58
17, 22, 11, 17
37, 7, 18, 39
4, 9, 2, 25
24, 15, 9, 50
34, 29, 11, 67
6, 22, 6, 18
28, 11, 15, 25
25, 17, 3, 15
19, 15, 4, 48
44, 15, 8, 9
14, 10, 6, 18
27, 28, 8, 71
47, 29, 11, 36
13, 7, 14, 51
28, 12, 17, 75
9, 12, 10, 68
19, 27, 16, 44
12, 26, 5, 76
16, 21, 14, 4
29, 14, 7, 59
26, 8, 15, 59
35, 21, 3, 65
13, 12, 1, 42
34, 23, 2, 56
0, 1, 0, 24
7, 7, 0, 34
40, 26, 10, 32
43, 17, 11, 39
46, 28, 10, 63
31, 5, 9, 55
17, 22, 9, 74
47, 12, 2, 40
13, 4, 4, 2
21, 7, 16, 31
13, 18, 3, 28
46, 6, 7, 4
26, 20, 7, 68
35, 18, 15, 5
0, 24, 11, 40
48, 3, 0, 63
7, 6, 6, 70
23, 4, 1, 29
3, 7, 9, 61
13, 7, 5, 20
19, 12, 0, 26
3, 25, 3, 75
31, 4, 15, 60
49, 27, 3, 38
26, 11, 8, 41
16, 12, 2, 69
9, 2, 10, 54
21, 7, 14, 0
41, 6, 18, 64
23, 22, 0, 5
38, 27, 17, 40
17, 12, 10, 23
14, 9, 4, 30
21, 17, 11, 52
31, 3, 6, 52
40, 23, 12, 31
39, 12, 8, 45
4, 18, 10, 65
37, 27, 17, 14
41, 17, 17, 25
26, 14, 7, 79
31, 0, 3, 4
13, 0, 16, 55
15, 10, 7, 74
2, 15, 19, 19
45, 11, 16, 62
0, 13, 17, 12
30, 26, 17, 39
30, 17, 10, 53
27, 24, 17, 23
36, 23, 18, 11
3, 7, 17, 8
2, 29, 7, 79
20, 3, 14, 51
16, 1, 15, 16
9, 24, 7, 70
1, 18, 3, 9
12, 3, 4, 48
26, 22, 11, 52
10, 28, 0, 64
37, 17, 4, 68
32, 20, 11, 50
23, 16, 6, 22
10, 26, 12, 44
24, 28, 5, 48
11, 9, 8, 19
41, 29, 3, 71
47, 13, 8, 25
22, 2, 5, 16
32, 28, 6, 47
26, 15, 9, 36
11, 24, 12, 7
42, 27, 15, 55
18, 13, 6, 30
4, 0, 13, 13
35, 1, 10, 0
15, 27, 16, 59
15, 3, 6, 1
28, 28, 10, 71
12, 2, 18, 44
32, 13, 11, 70
18, 17, 12, 14
29, 28, 7, 5
11, 18, 5, 77
5, 21, 8, 13
16, 17, 14, 16
35, 6, 7, 37
31, 25, 13, 23
18, 4, 5, 38
23, 18, 12, 33
8, 2, 10, 19
10, 5, 8, 7
38, 27, 12, 57
16, 19, 13, 63
5, 11, 12, 18
6, 25, 1, 17
21, 9, 15, 26
49, 20, 11, 37
22, 11, 16, 14
18, 5, 13, 77
4, 16, 6, 30
5, 9, 5, 52
10, 17, 11, 39
34, 14, 8, 15
23, 5, 13, 64
45, 25, 1, 39
26, 20, 13, 35
35, 7, 4, 9
5, 12, 11, 2
41, 16, 14, 54
15, 15, 13, 59
32, 3, 6, 5
38, 29, 2, 64
14, 13, 3, 63
23, 19, 10, 0
18, 26, 1, 45
18, 4, 7, 29
2, 11, 3, 57
39, 18, 16, 1
11, 22, 18, 10
32, 22, 6, 58
26, 1, 1, 1
2, 23, 2, 70
29, 23, 15, 37
30, 24, 7, 32
46, 22, 10, 27
13, 8, 0, 76
41, 0, 6, 15
3, 4, 5, 71
8, 17, 12, 0
0, 6, 3, 12
12, 28, 9, 2
15, 16, 14, 21
11, 16, 0, 34
45, 12, 10, 56
2, 29, 3, 77
45, 18, 8, 23
7, 11, 4, 50
17, 29, 2, 61
29, 11, 3, 54
10, 20, 7, 63
26, 17, 9, 41
19, 21, 9, 54
32, 14, 11, 58
13, 20, 1, 12
43, 27, 2, 12
46, 6, 14, 66
0, 9, 0, 0
19, 8, 15, 26
37, 14, 7, 39
35, 19, 13, 68
3, 6, 18, 38
36, 11, 11, 61
29, 5, 14, 17
2, 10, 15, 42
9, 18, 14, 9
8, 11, 15, 47
35, 24, 6, 72
23, 11, 12, 9
8, 20, 7, 76
22, 28, 18, 3
16, 2, 12, 50
14, 28, 4, 53
18, 28, 2, 68
41, 29, 15, 56
26, 22, 0, 51
23, 13, 0, 33
35, 8, 10, 17
18, 8, 12, 34
32, 15, 16, 36
35, 0, 1, 53
18, 4, 1, 21
5, 8, 9, 1
40, 20, 13, 36
35, 3, 1, 50
43, 21, 8, 44
41, 10, 10, 55
37, 27, 3, 2
37, 5, 7, 58
21, 20, 19, 6
19, 19, 8, 51
49, 3, 19, 54
6, 11, 16, 12
14, 4, 16, 28
27, 6, 15, 6
25, 29, 1, 13
6, 28, 11, 17
31, 20, 15, 62
1, 15, 5, 62
8, 25, 8, 27
28, 15, 19, 54
31, 7, 14, 30
5, 0, 17, 31
49, 28, 16, 25
38, 27, 14, 31
9, 29, 13, 61
7, 1, 3, 45
38, 12, 4, 78
49, 15, 12, 70
42, 7, 1, 20
7, 8, 3, 18
38, 29, 15, 38
46, 29, 10, 27
40, 15, 8, 39
16, 14, 5, 74
38, 11, 12, 17
7, 27, 19, 11
6, 10, 11, 65
30, 14, 3, 30
13, 8, 9, 51
39, 1, 19, 41
26, 29, 1, 65
25, 8, 11, 15
49, 4, 4, 16
13, 14, 0, 69
36, 21, 6, 27
48, 29, 9, 63
49, 28, 7, 10
39, 26, 11, 8
37, 24, 13, 5
2, 24, 0, 14
40, 15, 2, 25
11, 12, 14, 17
36, 22, 16, 4
21, 16, 19, 52
44, 16, 2, 46
24, 26, 14, 2
42, 9, 7, 65
33, 29, 11, 44
46, 13, 9, 77
36, 16, 15, 62
20, 1, 18, 22
29, 19, 6, 54
36, 21, 12, 20
19, 28, 14, 1
37, 23, 18, 60
13, 19, 16, 9
23, 18, 19, 71
36, 16, 5, 26
47, 5, 0, 19
4, 7, 5, 40
0, 27, 13, 79
35, 27, 12, 32
31, 11, 4, 26
2, 1, 7, 67
19, 16, 18, 37
2, 13, 3, 2
18, 6, 1, 35
35, 6, 15, 15
5, 8, 6, 2
48, 28, 14, 61
31, 18, 19, 54
1, 6, 1, 22
13, 12, 19, 37
27, 25, 11, 58
11, 22, 13, 38
40, 0, 13, 37
11, 1, 19, 29
31, 25, 2, 3
16, 11, 9, 27
7, 12, 2, 32
14, 1, 2, 74
18, 3, 12, 51
18, 27, 9, 20
7, 24, 18, 58
7, 19, 19, 19
5, 13, 2, 51
44, 3, 10, 14
15, 2, 18, 72
6, 10, 6, 54
34, 0, 18, 44
37, 27, 4, 16
4, 24, 7, 51
24, 18, 10, 39
22, 4, 2, 38
7, 12, 12, 45
25, 21, 17, 71
23, 15, 17, 9
7, 5, 13, 36
5, 18, 4, 29
2, 11, 0, 28
12, 13, 7, 54
27, 29, 4, 47
4, 19, 12, 79
32, 11, 2, 75
8, 9, 5, 5
35, 10, 13, 70
10, 17, 11, 65
19, 21, 13, 63
44, 1, 17, 14
12, 3, 1, 36
2, 3, 7, 54
46, 29, 10, 34
29, 7, 11, 56
37, 24, 18, 18
41, 29, 15, 42
32, 8, 5, 79
9, 14, 13, 64
38, 16, 0, 2
39, 28, 17, 77
49, 9, 3, 30
26, 14, 6, 35
48, 16, 5, 51
15, 20, 6, 10
39, 13, 9, 10
20, 22, 14, 70
48, 7, 12, 19
7, 29, 8, 56
48, 1, 7, 46
35, 5, 14, 75
42, 29, 18, 39
42, 24, 9, 73
40, 18, 3, 10
20, 20, 0, 0
27, 22, 11, 36
4, 19, 12, 54
10, 1, 1, 7
17, 27, 2, 19
38, 1, 18, 30
47, 18, 3, 49
18, 29, 19, 71
9, 11, 11, 38
46, 25, 6, 30
14, 18, 16, 17
0, 9, 4, 59
16, 7, 18, 15
20, 8, 5, 9
28, 21, 19, 27
0, 10, 18, 41
34, 21, 11, 70
26, 17, 0, 51
47, 28, 0, 9
28, 14, 8, 34
3, 8, 9, 3
47, 27, 5, 47
38, 26, 14, 20
18, 24, 1, 32
16, 24, 2, 74
33, 4, 17, 20
3, 7, 10, 21
2, 0, 15, 5
49, 27, 1, 48
14, 18, 15, 12
34, 22, 12, 12
16, 5, 17, 44
1, 9, 19, 14
6, 6, 14, 1
26, 26, 2, 68
47, 29, 13, 8
48, 6, 16, 62
44, 1, 6, 70
25, 20, 3, 24
5, 22, 8, 16
31, 29, 2, 49
28, 27, 10, 54
5, 4, 14, 52
14, 19, 12, 44
36, 18, 7, 62
22, 13, 13, 77
4, 18, 1, 71
40, 2, 0, 11
33, 2, 13, 53
21, 3, 19, 57
8, 3, 1, 14
23, 14, 18, 31
34, 7, 13, 26
13, 6, 16, 27
4, 9, 10, 66
23, 22, 18, 77
17, 3, 2, 8
46, 12, 17, 66
45, 11, 12, 60
37, 21, 3, 71
40, 19, 10, 43
37, 6, 2, 54
35, 13, 0, 79
7, 0, 8, 4
43, 10, 5, 60
34, 22, 18, 32
35, 11, 4, 54
4, 18, 6, 74
17, 18, 10, 76
16, 22, 10, 1
27, 21, 12, 25
1, 12, 9, 35
25, 24, 7, 39
9, 5, 3, 6
18, 28, 1, 22
36, 9, 9, 45
47, 19, 1, 53
41, 14, 6, 41
5, 11, 6, 8
15, 27, 15, 30
44, 2, 2, 35
30, 5, 1, 20
43, 12, 15, 61
43, 4, 18, 60
15, 12, 5, 6
16, 14, 19, 23
7, 15, 11, 2
5, 17, 5, 11
31, 9, 6, 13
14, 7, 6, 70
32, 21, 3, 15
35, 2, 8, 60
36, 5, 18, 34
49, 18, 17, 36
25, 20, 11, 52
49, 26, 3, 41
15, 21, 6, 51
49, 2, 1, 3
5, 27, 10, 30
21, 18, 2, 77
4, 3, 11, 65
43, 0, 2, 50
0, 13, 3, 20
41, 18, 13, 36
30, 29, 19, 41
44, 23, 16, 49
20, 16, 12, 41
7, 24, 10, 41
39, 21, 18, 22
3, 22, 13, 13
25, 18, 13, 18
46, 16, 6, 58
18, 6, 19, 14
49, 5, 3, 29
2, 7, 2, 11
44, 22, 4, 33
25, 12, 16, 78
25, 19, 11, 12
29, 7, 11, 55
23, 27, 14, 13
15, 15, 7, 66
43, 13, 15, 67
30, 19, 18, 4
11, 2, 10, 18
24, 6, 8, 79
47, 2, 12, 16
39, 15, 3, 4
24, 19, 18, 20
25, 27, 6, 68
40, 14, 15, 3
43, 23, 19, 77
5, 19, 7, 71
35, 26, 11, 74
18, 5, 2, 69
10, 26, 13, 14
25, 3, 6, 42
1, 3, 2, 33
29, 7, 16, 74
12, 26, 11, 49
27, 11, 1, 5
47, 24, 19, 67
19, 12, 16, 1
30, 11, 7, 7
37, 14, 10, 70
29, 4, 3, 10
22, 22, 4, 16
20, 18, 18, 17
49, 9, 2, 26
45, 4, 5, 46
26, 13, 19, 28
44, 16, 15, 51
10, 27, 13, 11
12, 27, 1, 44
11, 26, 12, 53
6, 0, 10, 25
41, 5, 3, 68
9, 28, 14, 67
11, 23, 15, 27
22, 10, 11, 32
38, 14, 16, 30
23, 29, 6, 54
17, 10, 7, 33
43, 20, 18, 14
45, 1, 15, 66
1, 19, 13, 2
35, 0, 10, 7
2, 13, 11, 30
27, 19, 12, 31
49, 20, 17, 16
41, 27, 10, 66
7, 20, 0, 34
4, 15, 12, 55
27, 27, 10, 64
47, 22, 11, 19
5, 2, 2, 42
32, 6, 5, 23
17, 25, 19, 50
32, 1, 16, 51
14, 8, 17, 48
16, 19, 15, 65
16, 25, 9, 15
37, 0, 6, 14
44, 28, 17, 8
45, 4, 3, 24
39, 13, 14, 1
6, 22, 4, 22
40, 11, 2, 58
22, 28, 3, 20
15, 12, 15, 25
44, 24, 19, 11
32, 26, 11, 29
43, 25, 13, 52
0, 19, 6, 58
43, 12, 1, 64
34, 13, 14, 38
43, 10, 19, 69
14, 6, 14, 39
30, 23, 2, 15
42, 15, 4, 25
10, 10, 9, 2
11, 17, 1, 15
0, 4, 11, 34
29, 25, 4, 43
35, 3, 4, 50
2, 0, 1, 22
15, 25, 9, 57
40, 6, 14, 41
36, 6, 3, 37
43, 16, 4, 33
40, 15, 19, 12
31, 4, 15, 28
19, 21, 10, 1
31, 21, 16, 56
46, 5, 6, 19
1, 12, 0, 19
18, 25, 17, 24
44, 21, 9, 6
39, 29, 18, 30
15, 5, 10, 56
38, 1, 18, 69
44, 6, 18, 51
21, 26, 2, 63
28, 22, 2, 9
29, 1, 13, 25
45, 12, 12, 74
13, 22, 16, 0
30, 26, 17, 28
9, 17, 18, 44
43, 18, 7, 36
34, 9, 11, 4
3, 24, 13, 64
7, 18, 10, 74
1, 14, 0, 16
46, 16, 9, 8
45, 8, 17, 26
45, 7, 10, 50
45, 17, 6, 71
36, 18, 15, 1
4, 11, 6, 33
39, 28, 0, 32
12, 0, 9, 50
9, 28, 19, 44
28, 26, 10, 73
23, 13, 15, 30
30, 23, 13, 29
21, 28, 2, 27
11, 28, 13, 1
26, 13, 13, 18
23, 4, 1, 22
14, 10, 18, 32
28, 21, 17, 23
24, 2, 13, 56
6, 18, 17, 49
28, 0, 9, 20
28, 12, 1, 17
15, 26, 7, 60
41, 28, 15, 45
40, 13, 10, 8
16, 17, 11, 52
0, 26, 9, 18
26, 18, 19, 25
18, 28, 5, 59
0, 6, 8, 77
22, 5, 10, 65
6, 5, 3, 16
0, 23, 17, 17
40, 0, 9, 32
39, 10, 2, 75
39, 22, 0, 59
40, 5, 18, 33
3, 6, 10, 76
24, 10, 13, 10
7, 6, 6, 8
41, 13, 17, 62
34, 16, 6, 73
49, 1, 0, 38
23, 1, 17, 13
26, 8, 18, 30
26, 19, 18, 60
41, 1, 10, 11
20, 7, 19, 61
2, 26, 15, 48
24, 24, 13, 43
5, 4, 13, 18
15, 23, 3, 33
21, 22, 3, 69
23, 21, 10, 16
35, 20, 7, 37
39, 8, 18, 14
16, 6, 2, 21
40, 18, 16, 35
2, 12, 5, 29
45, 28, 2, 48
22, 6, 17, 45
19, 7, 14, 56
0, 1, 13, 41
12, 24, 15, 18
0, 8, 19, 70
18, 8, 17, 20
20, 22, 1, 15
30, 13, 15, 5
41, 12, 10, 21
22, 26, 9, 44
48, 15, 5, 50
19, 21, 8, 9
21, 20, 11, 49
48, 18, 1, 30
12, 2, 5, 72
5, 12, 9, 19
24, 12, 0, 28
18, 1, 12, 58
16, 10, 8, 75
41, 19, 16, 14
31, 19, 3, 1
17, 4, 11, 49
18, 28, 14, 15
10, 3, 14, 56
27, 6, 17, 56
18, 1, 14, 16
1, 5, 12, 22
16, 0, 8, 77
0, 11, 10, 79
27, 23, 1, 17
21, 15, 13, 33
0, 27, 1, 58
34, 28, 14, 14
20, 10, 10, 71
35, 24, 6, 51
45, 26, 0, 47
38, 2, 6, 77
15, 17, 15, 68
44, 0, 13, 77
37, 5, 15, 33
3, 11, 7, 25
41, 10, 9, 49
34, 7, 12, 51
43, 25, 18, 23
17, 17, 13, 63
14, 8, 3, 11
10, 17, 8, 7
42, 25, 13, 37
36, 10, 15, 69
22, 4, 10, 47
41, 3, 18, 16
28, 29, 0, 35
16, 13, 10, 22
43, 26, 13, 53
3, 21, 12, 7
38, 15, 4, 64
28, 11, 6, 20
45, 6, 19, 58
11, 10, 7, 39
19, 27, 7, 17
22, 19, 19, 17
25, 25, 2, 50
16, 14, 17, 75
2, 24, 11, 22
45, 19, 2, 13
8, 4, 3, 69
44, 10, 1, 63
9, 20, 12, 53
21, 1, 10, 57
36, 12, 19, 35
49, 9, 2, 23
33, 15, 5, 60
35, 29, 5, 25
13, 29, 14, 9
19, 7, 12, 9
29, 26, 2, 41
48, 25, 10, 16
39, 29, 11, 0
38, 5, 3, 13
1, 18, 6, 38
0, 1, 3, 33
40, 29, 3, 72
27, 17, 13, 76
24, 5, 9, 44
22, 9, 0, 22
39, 4, 2, 39
9, 16, 5, 60
26, 1, 18, 46
44, 21, 12, 55
31, 27, 19, 40
16, 22, 8, 42
49, 18, 6, 52
37, 29, 14, 38
33, 6, 10, 52
34, 5, 13, 33
26, 1, 19, 20
35, 13, 7, 68
0, 6, 8, 9
0, 26, 11, 10
26, 0, 2, 44
9, 26, 14, 32
44, 24, 4, 71
19, 19, 4, 37
43, 13, 10, 78
19, 29, 18, 49
36, 6, 18, 58
24, 22, 8, 41
32, 20, 17, 21
18, 21, 13, 35
16, 29, 6, 27
9, 0, 5, 72
25, 17, 2, 64
36, 10, 6, 64
8, 16, 3, 4
8, 1, 5, 50
14, 14, 3, 44
18, 28, 19, 34
38, 5, 13, 69
35, 10, 13, 53
17, 17, 17, 74
17, 13, 18, 17
30, 23, 1, 30
45, 9, 13, 71
5, 6, 15, 63
35, 25, 9, 75
42, 3, 16, 40
43, 29, 13, 23
16, 20, 9, 75
26, 29, 4, 78
43, 15, 8, 70
26, 3, 1, 42
0, 18, 5, 27
45, 5, 14, 48
0, 20, 8, 55
19, 11, 10, 67
13, 9, 2, 49
29, 18, 19, 12
15, 10, 2, 32
33, 15, 6, 15
13, 13, 2, 19
0, 16, 7, 40
28, 17, 8, 57
28, 8, 16, 23
38, 8, 5, 57
48, 24, 1, 64
34, 3, 8, 30
20, 24, 5, 53
17, 10, 4, 60
18, 13, 12, 47
10, 20, 16, 70
29, 3, 14, 49
43, 29, 18, 52
5, 19, 16, 52
34, 24, 2, 44
0, 9, 17, 27
1, 22, 19, 0
27, 2, 19, 28
32, 5, 10, 3
48, 6, 12, 44
37, 12, 16, 23
1, 24, 15, 35
8, 9, 19, 70
20, 9, 9, 52
13, 19, 12, 0
31, 1, 0, 53
28, 21, 9, 39
27, 3, 3, 55
36, 29, 10, 57
5, 25, 5, 15
46, 4, 5, 66
45, 14, 18, 8
23, 12, 1, 4
45, 21, 10, 24
42, 19, 3, 52
12, 28, 7, 60
39, 27, 18, 44
44, 13, 19, 40
29, 14, 18, 45
38, 7, 5, 22
29, 16, 18, 25
18, 18, 1, 72
39, 24, 4, 24
34, 11, 4, 23
20, 24, 7, 34
9, 6, 6, 29
12, 25, 6, 20
12, 21, 14, 33
40, 15, 10, 50
23, 21, 2, 65
27, 27, 1, 61
30, 15, 4, 31
20, 23, 17, 21
29, 24, 10, 3
39, 18, 4, 23
42, 10, 8, 42
45, 19, 12, 1
42, 6, 6, 42
23, 9, 15, 44
34, 2, 7, 16
25, 4, 18, 57
48, 0, 0, 9
49, 26, 4, 33
7, 3, 15, 14
14, 9, 15, 58
35, 23, 0, 11
22, 26, 7, 69
38, 4, 5, 75
0, 5, 4, 39
18, 15, 0, 9
23, 15, 2, 60
28, 7, 15, 54
8, 12, 12, 25
26, 13, 16, 40
1, 25, 9, 41
49, 27, 16, 12
34, 23, 11, 2
8, 13, 11, 31
28, 23, 4, 78
22, 11, 12, 22
13, 5, 8, 61
40, 26, 2, 11
12, 11, 4, 61
30, 22, 5, 5
25, 26, 7, 43
12, 11, 7, 20
24, 3, 11, 19
34, 25, 1, 79
10, 19, 13, 22
46, 5, 13, 78
38, 29, 11, 29
22, 27, 6, 47
5, 13, 3, 49
46, 20, 2, 21
35, 3, 0, 59
18, 13, 10, 61
13, 3, 3, 41
48, 29, 11, 49
8, 24, 10, 40
33, 6, 0, 9
1, 13, 18, 38
15, 2, 11, 70
35, 13, 1, 26
46, 21, 7, 31
5, 10, 4, 45
1, 5, 6, 42
42, 6, 14, 25
4, 24, 6, 38
37, 5, 8, 54
49, 9, 4, 55
24, 5, 1, 62
19, 10, 14, 76
2, 10, 1, 34
6, 28, 16, 8
36, 10, 13, 1
37, 10, 19, 6
17, 29, 1, 78
38, 17, 13, 52
13, 26, 14, 64
26, 10, 0, 49
31, 11, 15, 29
21, 1, 9, 50
13, 4, 11, 70
6, 22, 17, 75
11, 10, 14, 71
47, 7, 15, 42
46, 21, 6, 52
22, 26, 1, 5
0, 16, 6, 73
39, 5, 3, 5
49, 26, 15, 56
40, 24, 3, 21
44, 17, 4, 22
27, 19, 4, 3
23, 23, 15, 67
11, 29, 12, 61
37, 18, 7, 77
33, 10, 14, 14
7, 19, 2, 9
26, 16, 11, 72
3, 17, 6, 20
29, 3, 15, 72
26, 11, 19, 27
2, 3, 1, 49
1, 8, 18, 46
10, 2, 12, 19
44, 25, 9, 20
43, 22, 4, 36
29, 11, 9, 10
34, 14, 2, 20
37, 1, 19, 59
14, 20, 9, 77
40, 9, 15, 11
2, 8, 2, 26
45, 21, 18, 8
13, 22, 16, 15
23, 7, 5, 79
4, 18, 11, 21
31, 21, 13, 58
23, 4, 7, 36
13, 3, 7, 5
3, 19, 11, 38
33, 29, 6, 48
44, 22, 3, 77
42, 9, 9, 6
19, 0, 7, 62
21, 20, 12, 47
34, 10, 3, 20
43, 12, 5, 46
21, 9, 16, 56
10, 2, 5, 14
6, 28, 4, 28
49, 13, 14, 70
3, 14, 5, 77
6, 17, 4, 53
47, 17, 13, 32
19, 8, 10, 32
37, 16, 9, 50
18, 16, 4, 17
6, 18, 17, 76
33, 12, 18, 47
8, 3, 4, 24
33, 18, 17, 50
27, 10, 15, 56
11, 15, 0, 68
2, 29, 10, 72
45, 25, 1, 62
35, 29, 10, 9
3, 20, 8, 21
46, 24, 5, 9
14, 3, 11, 51
35, 6, 19, 26
4, 29, 7, 36
21, 7, 0, 8
2, 22, 10, 0
11, 2, 1, 4
25, 19, 17, 1
45, 12, 2, 49
37, 23, 12, 3
2, 21, 9, 36
20, 28, 4, 71
16, 26, 0, 30
30, 22, 10, 23
17, 21, 7, 4
42, 16, 5, 77
39, 17, 6, 28
32, 18, 11, 56
39, 3, 12, 52
41, 28, 15, 27
7, 27, 18, 67
2, 0, 11, 41
12, 0, 5, 56
27, 10, 14, 38
49, 2, 6, 53
41, 18, 10, 72
23, 14, 16, 24
25, 2, 4, 72
21, 14, 19, 53
46, 10, 6, 38
41, 1, 7, 40
43, 1, 18, 62
3, 4, 8, 16
34, 28, 9, 17
14, 7, 14, 59
31, 10, 11, 33
6, 21, 18, 2
43, 5, 13, 66
36, 20, 6, 30
41, 6, 4, 54
31, 22, 11, 75
2, 12, 5, 47
49, 11, 6, 51
1, 28, 16, 17
21, 24, 19, 66
41, 12, 13, 48
4, 1, 10, 65
8, 24, 12, 1
39, 5, 16, 61
9, 13, 8, 20
34, 5, 3, 37
45, 9, 14, 18
46, 6, 4, 37
30, 17, 17, 75
1, 7, 12, 49
14, 14, 10, 73
11, 28, 6, 50
44, 25, 11, 8
22, 6, 6, 47
6, 12, 5, 64
20, 9, 1, 53
9, 21, 0, 40
40, 22, 1, 44
49, 3, 9, 52
33, 18, 3, 17
13, 26, 18, 57
42, 24, 4, 70
38, 21, 14, 11
12, 28, 4, 13
9, 24, 5, 21
28, 6, 18, 77
31, 17, 2, 35
27, 25, 12, 50
43, 10, 7, 67
26, 13, 18, 67
24, 24, 18, 59
42, 24, 12, 3
0, 18, 5, 58
6, 13, 8, 38
32, 20, 13, 70
27, 27, 12, 10
0, 22, 9, 66
15, 29, 5, 52
44, 15, 3, 68
19, 5, 4, 79
43, 1, 10, 50
14, 10, 0, 78
10, 25, 0, 79
42, 3, 9, 42
47, 0, 1, 72
20, 8, 16, 6
44, 29, 6, 23
37, 20, 15, 40
1, 7, 2, 47
47, 4, 6, 47
19, 28, 6, 34
41, 27, 8, 48
29, 9, 13, 59
0, 11, 17, 34
1, 14, 9, 20
24, 14, 12, 18
33, 5, 5, 20
31, 3, 19, 61
42, 25, 7, 65
44, 5, 6, 6
7, 9, 5, 17
40, 5, 11, 33
19, 20, 13, 45
7, 6, 3, 62
13, 11, 3, 66
34, 12, 7, 18
0, 4, 4, 16
42, 10, 2, 79
21, 10, 16, 33
45, 9, 7, 26
21, 2, 11, 28
0, 7, 11, 35
8, 16, 2, 24
8, 11, 3, 60
28, 29, 17, 30
29, 21, 9, 70
31, 7, 3, 38
36, 22, 4, 47
17, 16, 8, 29
45, 1, 17, 23
7, 19, 19, 57
12, 22, 18, 32
11, 17, 2, 62
18, 13, 12, 50
10, 18, 8, 8
32, 15, 16, 9
33, 24, 11, 48
5, 18, 3, 64
9, 22, 1, 11
7, 9, 4, 58
48, 8, 13, 57
12, 17, 19, 14
15, 9, 3, 0
24, 9, 9, 77
25, 2, 17, 62
30, 20, 6, 39
3, 27, 3, 60
39, 17, 10, 9
7, 23, 6, 31
3, 27, 6, 70
29, 1, 10, 13
2, 12, 3, 7
44, 20, 1, 25
23, 17, 16, 56
36, 19, 8, 17
8, 8, 7, 76
14, 5, 7, 39
3, 15, 9, 44
6, 20, 9, 18
34, 12, 17, 68
5, 8, 5, 58
7, 22, 6, 44
3, 4, 1, 52
14, 20, 0, 10
16, 19, 9, 1
5, 21, 5, 3
3, 24, 14, 7
49, 1, 15, 56
12, 3, 6, 79
47, 12, 15, 40
38, 19, 4, 74
29, 24, 5, 7
14, 26, 0, 61
27, 17, 16, 72
22, 10, 19, 23
24, 7, 19, 36
10, 17, 7, 59
9, 23, 19, 79
14, 16, 13, 73
20, 28, 13, 36
27, 13, 9, 26
41, 6, 19, 75
8, 18, 10, 62
45, 11, 10, 17
38, 28, 8, 39
3, 18, 18, 77
6, 21, 2, 28
42, 17, 5, 19
21, 26, 5, 64
22, 26, 11, 61
25, 21, 15, 32
44, 26, 2, 32
16, 0, 11, 41
30, 29, 10, 46
32, 14, 15, 74
12, 12, 13, 5
8, 11, 9, 3
37, 2, 16, 14
5, 21, 19, 59
19, 23, 11, 45
23, 4, 6, 46
45, 8, 4, 27
3, 29, 2, 45
43, 17, 10, 34
20, 1, 17, 58
33, 5, 4, 68
36, 5, 7, 58
38, 20, 3, 24
36, 2, 10, 11
2, 4, 18, 35
26, 12, 0, 61
12, 2, 15, 62
23, 24, 0, 16
19, 7, 16, 58
32, 5, 16, 33
7, 1, 17, 73
15, 19, 4, 68
23, 25, 3, 11
49, 6, 13, 71
18, 28, 14, 52
15, 6, 0, 54
5, 19, 12, 8
34, 10, 13, 74
22, 0, 7, 9
9, 14, 17, 34
1, 21, 18, 10
27, 11, 14, 7
11, 18, 19, 76
46, 12, 3, 22
43, 17, 2, 69
18, 15, 3, 72
7, 21, 1, 26
27, 29, 12, 78
22, 0, 0, 1
